eta,a,c,mean_terminal_psi,std_terminal_psi,sem_terminal_psi,q05_terminal_psi,q50_terminal_psi,q95_terminal_psi,stable_count,transition_count,unstable_count,p_stable,p_transition,p_unstable,p_stable_low,p_stable_high
0.07932584269662922,0.05,0.02,0.6450659622251987,0.003492966730380609,0.00017464833651903045,0.6392515808343887,0.6452595591545105,0.6504110008478164,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.08286516853932585,0.05,0.02,0.6390623225271702,0.0033921608985385777,0.0001696080449269289,0.6335393697023392,0.6393566727638245,0.6446182191371918,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.08640449438202248,0.05,0.02,0.6328215092420578,0.003255917367884538,0.0001627958683942269,0.6274619698524475,0.6327135562896729,0.6378940910100936,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.08994382022471911,0.05,0.02,0.626829664260149,0.003472624385793347,0.00017363121928966736,0.621539494395256,0.6268833875656128,0.6327226221561432,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.09348314606741574,0.05,0.02,0.6209710112214089,0.003519870140901865,0.00017599350704509324,0.6151642143726349,0.6209458410739899,0.6265363395214081,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.09702247191011237,0.05,0.02,0.6149504145979882,0.0032964570174231914,0.00016482285087115957,0.609459999203682,0.6151126027107239,0.6200150310993194,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.10056179775280899,0.05,0.02,0.6090961427986622,0.0035494649439586374,0.00017747324719793187,0.6036899566650391,0.6089891195297241,0.614861112833023,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.10410112359550562,0.05,0.02,0.6028401359915734,0.0034245046891754403,0.000171225234458772,0.5971161842346191,0.6029752492904663,0.6084216982126236,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.10764044943820225,0.05,0.02,0.5969099599123001,0.003406208588893738,0.0001703104294446869,0.5911516934633255,0.5969999432563782,0.6021971732378006,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.11117977528089888,0.05,0.02,0.5907357680797577,0.003569173147854593,0.00017845865739272965,0.5850929319858551,0.5910141468048096,0.5963522315025329,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.11471910112359551,0.05,0.02,0.5848595698177814,0.003509327927931656,0.0001754663963965828,0.5792780131101608,0.584892064332962,0.590686422586441,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
0.11825842696629214,0.05,0.02,0.5788186541199685,0.0035961662827526508,0.00017980831413763254,0.5728223830461502,0.5789207816123962,0.5848476737737656,400,0,0,1.0,0.0,0.0,0.9904877056657034,0.9999999999999999
