condition_id,a,c,eta,regime,mode,mean_terminal_psi,std_terminal_psi,sem_terminal_psi,p_ever_unstable,p_ever_unstable_low,p_ever_unstable_high
0,0.15,0.01,0.3058426966292135,threshold_adjacent,no_consensus_risk,0.46564856787688785,0.0027148800751136625,0.00015674367421844243,0.0,0.0,0.012642971224546036
0,0.15,0.01,0.3058426966292135,threshold_adjacent,no_crypto_risk,0.1481846848256943,0.0031693256394996275,0.00018298110111146927,0.0,0.0,0.012642971224546036
0,0.15,0.01,0.3058426966292135,threshold_adjacent,no_cumulative_stress,0.041824440102865845,0.0032384888020314936,0.00018697423816204712,0.0,0.0,0.012642971224546036
0,0.15,0.01,0.3058426966292135,threshold_adjacent,no_operational_cost,0.06381930295329058,0.003280763770792292,0.00018941498462145013,0.0,0.0,0.012642971224546036
0,0.15,0.01,0.3058426966292135,threshold_adjacent,no_quantum_risk,0.4353958551968649,0.0025616061712586376,0.00014789440125339808,0.0,0.0,0.012642971224546036
0,0.15,0.01,0.3058426966292135,threshold_adjacent,no_resilience_reserve,-0.5131529489275356,0.003027490982794273,0.0001747922733885438,1.0,0.9873570287754538,0.9999999999999998
0,0.15,0.01,0.3058426966292135,threshold_adjacent,pqc_consensus_only,0.31340401917242117,0.002096478570395002,0.00012104024669678361,0.0,0.0,0.012642971224546036
0,0.15,0.01,0.3058426966292135,threshold_adjacent,qkd_only,0.6373449254551711,0.002625980832806982,0.00015161107407079088,0.0,0.0,0.012642971224546036
0,0.15,0.01,0.3058426966292135,threshold_adjacent,static_threshold,0.10451192713342972,0.0021223855110198905,0.0001225359846111495,0.0,0.0,0.012642971224546036
1,0.15,0.02,0.2512089455488332,buffered,full,0.08782965179526193,0.0034490815854749763,0.00019913281818309585,0.0,0.0,0.012642971224546036
1,0.15,0.02,0.2512089455488332,buffered,memoryless,0.07674286130652601,0.010650371845768605,0.0006148995052124115,0.0,0.0,0.012642971224546036
1,0.15,0.02,0.2512089455488332,buffered,no_consensus_risk,0.5542278355638106,0.002797597099463887,0.00016151934384595913,0.0,0.0,0.012642971224546036
1,0.15,0.02,0.2512089455488332,buffered,no_crypto_risk,0.20538965633653186,0.0032492786343515136,0.0001875971894214946,0.0,0.0,0.012642971224546036
1,0.15,0.02,0.2512089455488332,buffered,no_cumulative_stress,0.10838256507161258,0.0032661005594839653,0.00018856840372184544,0.0,0.0,0.012642971224546036
1,0.15,0.02,0.2512089455488332,buffered,no_operational_cost,0.13036064263339292,0.003561585357031966,0.00020562822646242348,0.0,0.0,0.012642971224546036
1,0.15,0.02,0.2512089455488332,buffered,no_quantum_risk,0.4360793673378141,0.0025163552051233936,0.00014528183550547072,0.0,0.0,0.012642971224546036
1,0.15,0.02,0.2512089455488332,buffered,no_resilience_reserve,-0.453832823014635,0.003183689068347767,0.0001838103740626652,1.0,0.9873570287754538,0.9999999999999998
1,0.15,0.02,0.2512089455488332,buffered,pqc_consensus_only,0.3042836482225748,0.002277495843658989,0.00013149128384147712,0.0,0.0,0.012642971224546036
1,0.15,0.02,0.2512089455488332,buffered,qkd_only,0.7138917116542528,0.0025065810310862828,0.0001447175233043275,0.0,0.0,0.012642971224546036
1,0.15,0.02,0.2512089455488332,buffered,static_threshold,0.17193847297712428,0.0023122782868916334,0.00013349944913782112,0.0,0.0,0.012642971224546036
1,0.15,0.02,0.32,stressed,full,-0.02916118427017069,0.0034960462221371724,0.00020184432274502706,1.0,0.9873570287754538,0.9999999999999998
1,0.15,0.02,0.32,stressed,memoryless,-0.041477422864967854,0.011346118163485654,0.0006550684375945744,1.0,0.9873570287754538,0.9999999999999998
1,0.15,0.02,0.32,stressed,no_consensus_risk,0.4367097037092616,0.002867877541693032,0.0001655769870699354,0.0,0.0,0.012642971224546036
1,0.15,0.02,0.32,stressed,no_crypto_risk,0.10264342268879094,0.003254197304889758,0.00018788116899742563,0.0,0.0,0.012642971224546036
1,0.15,0.02,0.32,stressed,no_cumulative_stress,-0.00621435139514307,0.003442308268380007,0.00019874176053828713,0.9666666666666667,0.9397381741959452,0.9817950526611452
1,0.15,0.02,0.32,stressed,no_operational_cost,0.017047032233072416,0.0033406036972804458,0.00019286984438807243,0.0,0.0,0.012642971224546036
1,0.15,0.02,0.32,stressed,no_quantum_risk,0.4042323784473475,0.0025041121323968315,0.00014457498137203183,0.0,0.0,0.012642971224546036
1,0.15,0.02,0.32,stressed,no_resilience_reserve,-0.5566227550795041,0.00331627178290169,0.00019146504065642507,1.0,0.9873570287754538,0.9999999999999998
1,0.15,0.02,0.32,stressed,pqc_consensus_only,0.2900915611153954,0.00210291465246422,0.00012141183406830255,0.0,0.0,0.012642971224546036
1,0.15,0.02,0.32,stressed,qkd_only,0.6143625912419116,0.0028587907853638342,0.00016505236294866313,0.0,0.0,0.012642971224546036
1,0.15,0.02,0.32,stressed,static_threshold,0.08680243084419656,0.0023330370116289357,0.0001346979546693326,0.0,0.0,0.012642971224546036
1,0.15,0.02,0.2912089455488332,threshold_adjacent,full,0.019800174741308824,0.0033764043178221357,0.00019493679417876246,0.0,0.0,0.012642971224546036
1,0.15,0.02,0.2912089455488332,threshold_adjacent,memoryless,0.007720111299147481,0.011694359077782285,0.0006751741361557745,0.52,0.4635710820137406,0.5759231991372776
